system:index,NDWI,NDWI_1,NDWI_10,NDWI_11,NDWI_12,NDWI_13,NDWI_14,NDWI_15,NDWI_16,NDWI_17,NDWI_18,NDWI_19,NDWI_2,NDWI_20,NDWI_21,NDWI_22,NDWI_23,NDWI_24,NDWI_25,NDWI_26,NDWI_27,NDWI_28,NDWI_29,NDWI_3,NDWI_30,NDWI_31,NDWI_32,NDWI_4,NDWI_5,NDWI_6,NDWI_7,NDWI_8,NDWI_9,.geo
00000000000000000039_0,0.8356941,0.95908546,1.0526316,0.93206954,0.91851854,0.913253,1.0162601,0.94537175,0.9380952,1.0108893,0.9593909,1.0227273,0.8876405,0.96378267,0.95049506,1.0463576,0.9583333,1.0127524,1.0904977,0.94298244,0.77248675,0.7587131,0.81673306,0.9329696,0.8684211,0.97975415,0.84054667,0.9705882,0.88622755,0.8982512,0.7593583,0.4761566,0.8805121,
0000000000000000003a_0,0.8104575,0.87969923,1.0344827,1.0374331,0.9216152,1.0368098,0.95429474,1.0106195,0.8984375,0.93837535,0.9549669,0.94776934,1.051756,1.0202224,1.0097402,1.0686107,0.94553375,1.0268457,1.02442,1.016444,1.0276498,0.7744361,0.8057143,1.0272315,0.8540146,0.9779087,0.837963,0.921681,0.95174265,0.90643275,0.70038414,0.6387665,0.9536083,
0000000000000000003b_0,0.8235294,1.0247525,0.932341,1.0288066,0.94670844,0.9101796,0.9486726,0.9323944,1.0151515,1.0461329,0.89285713,1.020025,0.96460176,1.0081967,1.1560509,1.0352645,1.0941447,1.0386473,0.94524497,0.9687194,1.0709678,0.75609756,0.83829784,1.0252454,0.8372093,0.9751938,0.8305085,1.0228716,1.1037037,0.92296296,0.645601,0.40941328,0.8309179,
0000000000000000003c_0,1.056225,1.0344827,1.0384616,0.92833334,1.0476191,1.0373135,0.9528558,1.0538303,1.0574163,1.0259129,0.96029776,1.1131034,0.9100346,0.9899666,1.0252366,1.0318182,0.925,1.0304183,0.9615706,0.96020633,0.8925373,0.74863386,0.8353909,0.94634145,0.85882354,0.9487566,0.8394649,0.91658187,0.9293478,1.0340136,0.62982005,0.55186725,0.8559322,
0000000000000000003d_0,0.8098361,1.0247525,1.0524781,0.973466,0.9239001,0.9099437,0.98372513,1.3804878,0.93839836,1.0098847,0.9604191,0.9833179,0.8986867,0.9626556,1.0295749,1.4914676,1.0,1.0156599,1.0757021,1.015894,0.89227164,0.7622739,0.8438178,0.982906,0.8442623,0.9802281,0.8352941,0.9192118,0.8181818,0.8982512,0.645601,0.39962476,0.9533679,
0000000000000000003e_0,0.82857144,0.82857144,0.8273973,0.92987376,0.8706365,0.88593155,0.97308487,1.0350318,0.88100207,1.0833334,0.892562,1.0236337,0.8364486,1.0067644,0.9326788,1.0441641,0.9399249,1.0099338,1.0194647,1.0942675,0.79238755,0.5435685,0.69186044,0.904321,0.65543073,0.97469956,0.8034398,0.9007264,0.7773913,1.0376648,0.6156156,0.598778,0.8403756,
00000000000000000040_0,-0.43441427,-0.3756699,-0.4974359,-0.4511811,-0.2344358,-0.3469091,-0.46797153,-0.45057768,-0.34396482,-0.43516698,-0.3387906,-0.4424092,-0.38909256,-0.39709648,-0.48885673,-0.3971591,-0.3912735,-0.4651247,-0.43463245,-0.4463168,-0.420298,-0.5958295,-0.57057756,-0.49346927,-0.5785513,-0.58833426,-0.57616556,-0.46053824,-0.56349754,-0.3781223,-0.31608656,-0.4034296,-0.436505,
00000000000000000041_0,-0.48619246,-0.3868295,-0.48629856,-0.39483917,-0.34415585,-0.3734636,-0.44780138,-0.4474929,-0.41524926,-0.3785345,-0.3871061,-0.39135584,-0.4773168,-0.39319575,-0.47726342,-0.30358705,-0.37581939,-0.44579083,-0.42606407,-0.49328214,-0.46770027,-0.39106777,-0.580705,-0.40338504,-0.5206157,-0.50717705,-0.5009506,-0.5197269,-0.53107345,-0.4279492,-0.34181988,-0.40674156,-0.51731026,
00000000000000000042_0,-0.4669471,-0.33320937,-0.46626386,-0.38448778,-0.39176345,-0.33075434,-0.45939675,-0.45832238,-0.44959676,-0.46293706,-0.0882353,-0.37335286,-0.39321607,-0.41515866,-0.40725806,-0.47322083,-0.48396173,-0.5169517,-0.47425744,-0.4715026,-0.33373785,-0.58151346,-0.54044336,-0.50360626,-0.44182917,-0.5100671,-0.44184345,-0.45263976,-0.40291262,-0.4125805,-0.41348973,-0.3652381,-0.42296174,
00000000000000000043_0,-0.49242252,-0.35269272,-0.4018227,-0.4151515,-0.46243095,-0.4537999,-0.28330782,0.2760736,-0.39599383,-0.35578185,-0.4223121,-0.35139713,-0.4480491,-0.3728769,-0.46255,-0.43257186,-0.36982247,-0.48273697,-0.4789252,-0.39141414,-0.44161186,-0.4821521,-0.48605284,-0.5199115,-0.47666138,-0.50133616,-0.4579164,-0.4361976,-0.39770424,-0.41021416,-0.4274479,-0.3574771,-0.47294834,
00000000000000000044_0,-0.51560116,-0.43201205,-0.4201795,-0.44236526,-0.5030675,-0.42786595,-0.3378719,-0.43272728,-0.4018868,-0.40015784,-0.39945546,-0.2609367,-0.44946873,-0.34019974,-0.46225291,-0.4223415,-0.41784942,-0.4575308,-0.49319214,-0.47282416,-0.42777497,-0.4622144,-0.47471163,-0.5490746,-0.46017876,-0.49526814,-0.4330494,-0.47844696,-0.4085401,-0.43417904,-0.4407908,-0.41316932,-0.47570977,
00000000000000000045_0,-0.47479105,-0.47760585,-0.37006384,-0.39775282,-0.48579752,-0.5110151,-0.41713092,0.34444445,-0.36837208,-0.31425366,-0.41460794,-0.24876294,-0.47633433,-0.34571996,-0.41902158,-0.25113463,-0.22126436,-0.3983689,-0.4445021,-0.3712352,-0.4358018,-0.3979666,-0.47439876,-0.3515578,-0.44510597,-0.4843026,-0.45095113,-0.4194854,-0.44600433,-0.4019224,-0.41070583,-0.36738434,-0.49089068,
00000000000000000046_0,-0.43376482,-0.3112583,-0.40083557,-0.2781457,-0.41958043,-0.47535333,-0.36877078,-0.42317322,-0.38202247,-0.41987422,-0.2863166,-0.3903016,-0.4929453,-0.46389437,-0.4162928,-0.33854166,-0.085580304,-0.39032936,-0.37800792,-0.39587715,-0.39702287,-0.49607983,-0.3955224,-0.3359651,-0.4154297,-0.46733168,-0.44230768,-0.56849015,-0.45189837,-0.40681693,-0.40677157,-0.36529538,-0.45428157,
00000000000000000047_0,-0.28295097,-0.2822757,-0.5026795,-0.42334858,-0.3382425,-0.40930378,-0.36126006,-0.44990477,-0.4335529,-0.46508563,-0.41378027,-0.30314097,-0.25490198,-0.39952904,-0.4582393,-0.35099337,-0.33770493,-0.36858848,-0.4378029,-0.389948,-0.40392423,-0.28370222,-0.3685778,-0.28153476,-0.5051814,-0.5028854,-0.53162134,-0.34634635,-0.43061772,-0.39154312,-0.37466514,-0.28307256,-0.42457467,
00000000000000000048_0,-0.35257083,-0.21274409,-0.34109148,-0.144427,-0.28140214,-0.45949367,-0.31347963,-0.3889124,-0.38755623,-0.4099892,-0.43189654,-0.20818229,-0.23047376,-0.41282052,-0.4691865,-0.36511627,-0.31344262,-0.36384615,-0.44533333,-0.4557971,-0.38844043,-0.52907395,-0.39312756,-0.37068966,-0.5203443,-0.49185124,-0.48977137,-0.28535566,-0.41106886,-0.3583046,-0.22370937,-0.3625119,-0.4126739,
00000000000000000049_0,-0.27580646,-0.16561314,-0.15537849,-0.31751227,-0.40359217,-0.4283521,-0.37458745,1.4889779,-0.38268158,-0.44852942,-0.35350677,-0.40118343,-0.14798206,-0.4177979,-0.48323917,-0.3979194,-0.2865275,-0.108901516,-0.46498346,-0.47714287,-0.5158703,-0.41869083,-0.4368932,-0.33891994,-0.28872496,-0.38940093,-0.4816233,-0.30169243,-0.2974359,-0.15922938,-0.3526801,-0.27663493,-0.46574226,
0000000000000000004a_0,-0.271622,-0.14628975,-0.23520127,-0.40326166,-0.4612384,-0.41891432,-0.30784708,0.96309966,-0.38404453,-0.45391706,-0.3598432,-0.45433876,-0.2596154,-0.42215568,-0.2792588,-0.38816133,-0.45726374,-0.10048754,-0.45626777,-0.504748,-0.40568236,-0.30589047,-0.41583198,-0.363419,-0.27507934,-0.3970068,-0.4772462,-0.3307393,-0.30760235,-0.11721087,-0.3788774,-0.27663493,-0.38225257,
0000000000000000004b_0,-0.24350055,-0.2651715,-0.43631247,-0.44437042,-0.48542458,-0.48696846,-0.37974682,-0.37494135,-0.36041358,-0.2693621,-0.34498096,-0.3704348,-0.36654213,-0.41187927,-0.29886857,-0.40098098,-0.42429683,-0.4074074,-0.44235376,-0.46531683,-0.42664796,-0.49335778,-0.4068466,-0.44023845,-0.50731575,-0.25150383,-0.5443271,-0.25309736,-0.36069113,-0.41221827,-0.3485503,-0.25467712,-0.37658465,
0000000000000000004c_0,-0.24616006,-0.042211432,-0.35969058,-0.37902716,-0.41729033,-0.4419753,-0.14788494,0.5669516,-0.39718646,-0.3504155,-0.40933898,-0.44656044,-0.24840765,-0.43175852,-0.32756758,-0.4322946,-0.43065694,-0.18236473,-0.43953702,-0.38981524,-0.43645832,-0.45539907,-0.40235743,-0.3059816,-0.4731444,-0.39952153,-0.47376388,-0.32944867,-0.43680486,-0.1666236,-0.44258374,-0.32777593,-0.30309007,
0000000000000000004d_0,-0.40979296,-0.24651925,-0.2635306,-0.27048635,-0.39641806,-0.42565265,-0.41014305,-0.37760314,-0.37577364,-0.44662455,-0.3608932,-0.36904427,-0.25252524,-0.40721196,-0.44180727,-0.43508425,-0.44202268,-0.2675835,-0.44231492,-0.45560563,-0.41556752,-0.31699848,-0.40807715,-0.38973647,-0.461822,0.49930716,-0.4592014,-0.30450952,-0.41047236,0.037300177,-0.39168173,-0.32230353,-0.2759542,
0000000000000000004e_0,-0.17924075,-0.311452,-0.28795812,-0.13575375,-0.3738214,-0.3636955,-0.24396783,-0.3857622,-0.382416,-0.31077763,-0.3673835,-0.35161486,-0.20410256,-0.40828764,-0.4517611,-0.49597856,-0.42459396,-0.21769352,-0.35248715,-0.51603013,-0.4007769,-0.47836897,-0.18023106,-0.39146993,-0.44441378,-0.47009647,-0.35660452,-0.34796825,-0.43637967,0.05711245,-0.39107412,-0.35591054,-0.45468688,
0000000000000000004f_0,-0.20197217,-0.18808511,-0.17245005,-0.12985386,-0.37298563,-0.49546194,-0.35867962,-0.27873287,-0.3965833,-0.4556022,-0.35370684,-0.45521215,-0.17495637,-0.46056896,-0.34651798,-0.40260476,-0.42280415,-0.21750405,-0.44790465,-0.32246378,-0.36958712,-0.4931144,-0.4772915,-0.3346163,-0.46480545,0.39701962,-0.5022625,-0.409311,-0.37808043,0.0055056503,-0.3847278,-0.33309957,-0.33788192,
00000000000000000050_0,-0.23531353,-0.26771653,-0.39332247,-0.15757576,-0.43920335,-0.3267698,-0.30633608,-0.27531472,-0.35362074,-0.40205523,-0.38428482,-0.39163023,-0.20410256,-0.36028537,-0.42789316,-0.4273319,-0.46358383,-0.23586744,-0.51332396,-0.49514562,-0.3959104,-0.40788072,-0.4224224,-0.28630278,-0.4997287,-0.4984272,-0.49676025,-0.27487504,-0.41322097,-0.3214745,-0.4568507,-0.31290323,-0.2722313,
00000000000000000051_0,-0.0883797,-0.1,-0.17529519,-0.17015927,-0.41144115,-0.3964101,-0.35627618,-0.4122007,-0.3475682,-0.4223534,-0.21320648,-0.20420142,-0.23670118,-0.1939925,-0.2934473,-0.22911328,-0.37736815,-0.15775917,-0.10540115,-0.27843335,-0.45080763,-0.30111718,-0.39003477,-0.4063432,-0.4658238,-0.48352626,-0.3441978,-0.35992664,-0.43480694,-0.42895624,-0.3979957,-0.35396123,-0.3851618,
00000000000000000052_0,-0.29252076,-0.039325844,-0.23761545,-0.28494042,-0.36441937,-0.38388124,-0.26777408,-0.29072487,-0.3549948,-0.31388438,-0.39148936,-0.27014777,-0.18360472,-0.1487056,-0.34665334,-0.43326107,-0.39478803,-0.3744222,-0.4494382,-0.48094577,-0.4768301,-0.22047701,-0.3460684,-0.3221957,-0.2118855,-0.40993184,-0.39277652,-0.3683312,-0.40230688,-0.42502907,-0.39631516,-0.34737524,-0.37658465,
00000000000000000053_0,-0.32200772,-0.20408998,-0.38839445,-0.32271692,-0.3348671,-0.33848676,-0.23015873,-0.3633656,-0.33762747,-0.31388438,-0.36252487,-0.27497584,-0.2512424,-0.3380334,-0.2911917,-0.39750925,-0.3710145,-0.436078,-0.4220441,-0.3878319,-0.40646854,-0.30004847,-0.45780677,-0.2755102,-0.31428573,-0.4428413,-0.30955994,-0.38284704,-0.2999229,-0.35854766,-0.3396923,-0.33291498,-0.3693885,
00000000000000000054_0,-0.20052026,-0.3836812,-0.32297063,-0.15859649,-0.42581165,-0.43934268,-0.35219964,-0.36214855,-0.33333334,-0.34419551,-0.3157046,-0.35207823,-0.21754183,-0.34220877,-0.457606,-0.38041237,-0.44044665,-0.15339805,-0.4223706,-0.43933055,-0.36721662,-0.5121095,-0.46348622,-0.44396177,-0.49133962,-0.4078421,-0.45993164,-0.44773358,-0.36831877,-0.12231161,-0.39483395,-0.40054005,-0.41890478,
00000000000000000055_0,-0.25075862,-0.258248,-0.4237594,-0.2573383,-0.4159849,-0.4017094,-0.2923994,-0.34546754,-0.2815468,-0.46556312,-0.4024005,-0.28961748,-0.15249702,-0.43275633,-0.25581396,-0.41461936,-0.34403503,-0.17463414,-0.42144638,-0.38456064,-0.39577308,-0.5088548,-0.4703833,-0.42264602,-0.396348,-0.49415454,-0.44158772,-0.46311176,-0.3359133,-0.13986798,-0.38301334,-0.43556473,-0.40356082,
00000000000000000056_0,-0.32415983,-0.3938849,-0.42824858,-0.29070294,-0.39902997,-0.43589744,-0.13769363,-0.38365218,-0.31262526,-0.44588926,-0.37657255,-0.38118467,-0.280198,-0.40670133,-0.38170347,-0.44578314,-0.38009351,-0.1650279,-0.46197277,-0.40716803,-0.43334365,-0.4921936,-0.4720728,-0.4131403,-0.4251246,-0.49181846,-0.38010305,-0.5303266,-0.48307532,-0.08738918,-0.42661,-0.37754294,-0.31095406,
00000000000000000057_0,-0.33243388,-0.36270368,-0.23938346,-0.20685478,-0.35155097,-0.4114514,-0.4311364,-0.35918856,-0.29182878,-0.4017712,-0.38036177,-0.36792064,-0.23513986,-0.36131725,-0.28825912,-0.40577385,-0.38592374,-0.15035188,-0.47318497,-0.42214358,-0.42947036,-0.41338697,-0.36913842,-0.4364035,-0.3666191,-0.41113654,-0.39734027,-0.46862933,-0.43294016,-0.034904804,-0.38017634,-0.37914464,-0.43670887,
00000000000000000058_0,-0.2861934,-0.4358122,-0.24048366,-0.33545646,-0.35700196,-0.44415584,-0.38841808,-0.3220339,-0.27540198,-0.37945205,-0.39642587,-0.31808117,-0.247557,-0.38064972,-0.3876234,-0.42490962,-0.38010135,-0.14584616,-0.40913922,-0.44210526,-0.37261775,-0.47505307,-0.4115194,-0.42731494,-0.42849833,-0.45882353,-0.4287762,-0.4658433,-0.44796997,-0.11089456,-0.39315388,-0.37830356,-0.38303214,
00000000000000000059_0,-0.26693228,-0.40229884,-0.24048366,-0.3447236,-0.3519673,-0.3829357,-0.39653465,-0.34070796,-0.30580136,-0.36772045,-0.40404624,-0.4484577,-0.23546799,-0.4222499,-0.351585,-0.42918456,-0.36872402,-0.23458181,-0.48602673,-0.44224235,-0.41374046,-0.49506038,-0.43371823,-0.44147465,-0.43424836,-0.47538677,-0.4247972,-0.35021833,-0.37503272,-0.11209375,-0.3852187,-0.36148188,-0.3714125,
0000000000000000005a_0,-0.077872016,-0.24896608,-0.39727846,-0.31244323,-0.31029066,-0.5082932,-0.4370159,-0.37741274,-0.3734336,-0.4538784,-0.43353292,-0.46855125,-0.39701492,-0.3506045,-0.4183088,-0.45419604,-0.48540798,-0.24991113,-0.48953098,-0.42678347,-0.40789473,-0.48692727,-0.46036917,-0.39503,-0.46363935,-0.5240668,-0.5131554,-0.4308701,-0.3712099,-0.13705416,-0.40600407,-0.47699758,-0.44189236,
0000000000000000005b_0,-0.31392124,-0.27572018,-0.45557123,-0.44955343,-0.33178654,-0.34913334,-0.27972543,-0.3232856,-0.3581929,-0.43836564,-0.3707675,-0.41741535,-0.25219086,-0.4224138,-0.40616965,-0.43236345,-0.39822584,-0.18149965,-0.4264871,-0.43103945,-0.39364302,-0.44806847,-0.3722334,-0.37097833,-0.5041637,-0.51214623,-0.46887967,-0.22229595,-0.40152565,-0.12406868,-0.39265928,-0.41650423,-0.4625387,
0000000000000000005c_0,-0.26963618,-0.27836257,-0.45939586,-0.36939892,-0.4412576,-0.0699523,-0.29422274,-0.35256168,-0.30525857,-0.42836222,-0.36490682,-0.43666404,-0.31306598,-0.4654526,-0.44422892,-0.4507242,-0.45811886,-0.26863086,-0.45601076,-0.43916914,-0.37680778,-0.45979702,-0.44351006,-0.32274172,-0.5179753,-0.09450789,-0.348423,-0.31838566,-0.297235,-0.4521112,-0.41144115,-0.46161515,-0.2900536,
0000000000000000005d_0,-0.25156444,-0.17459606,-0.44046172,-0.29986578,-0.4255544,-0.46150574,-0.42969233,-0.38399026,-0.35430223,-0.4985003,-0.44395116,-0.44750765,-0.4278481,-0.40180722,-0.49754205,-0.4640657,-0.5019367,-0.2924212,-0.5051784,-0.41864982,-0.43602243,-0.45720348,-0.36569342,-0.4287713,-0.46951017,-0.53708625,-0.2988613,-0.47096774,-0.4577101,-0.119804405,-0.43521976,-0.3458059,-0.34623846,
0000000000000000005e_0,-0.26693228,-0.16895959,-0.25252524,-0.3378076,-0.35458788,-0.4983628,-0.39239037,-0.3249012,-0.36415362,-0.4693515,-0.36623234,-0.14972274,-0.30732635,-0.4104634,-0.49300787,-0.47416314,-0.39675173,-0.29610285,-0.49728426,-0.43673876,-0.478586,-0.43343344,-0.25342584,-0.44050956,-0.49250534,-0.47978142,-0.49686483,-0.4658433,-0.3448446,-0.10354868,-0.41546044,-0.38936535,-0.2635659,
0000000000000000005f_0,-0.25944272,-0.08252474,-0.3789982,-0.21798545,-0.352495,-0.33488455,-0.3067242,-0.34274045,-0.3764535,-0.45928898,-0.38497898,-0.2173913,-0.22952875,-0.40856722,-0.43246868,-0.42623696,-0.3434466,-0.27871552,-0.4426714,-0.44525853,-0.45664468,-0.42461398,-0.4716696,-0.4301452,-0.4973799,-0.4905399,-0.47636986,-0.4771628,-0.33642262,-0.07490833,-0.4321787,-0.44577533,-0.42833516,
00000000000000000060_0,-0.33333334,-0.14624617,-0.23200922,-0.089322805,-0.21953489,-0.38961336,-0.11281844,-0.33800423,-0.42643923,-0.41747573,-0.3707675,-0.35658914,-0.25929055,-0.45109212,-0.50331336,-0.47289866,-0.47957805,-0.25275436,-0.52768844,-0.44007492,-0.5654059,-0.4584511,-0.45770994,-0.45135406,-0.41803688,0.35282516,-0.5709273,-0.41096407,-0.3460353,-0.36281127,-0.4330974,-0.46214557,-0.43757293,
00000000000000000061_0,-0.42941675,-0.31066823,-0.4464766,-0.3894325,-0.39837068,-0.29438347,-0.31798562,-0.36472064,-0.3211334,-0.3875854,-0.31391233,-0.37364575,-0.16481994,-0.40217885,-0.1020979,-0.37503043,-0.35496956,-0.35924664,-0.36248913,-0.32576916,-0.3280766,-0.4865402,-0.39820084,-0.4488794,-0.41732284,0.2781235,-0.3998701,-0.44685408,-0.29693535,-0.36405835,-0.36972478,-0.4053655,-0.23110624,
00000000000000000062_0,-0.42319587,-0.3138489,-0.4231278,-0.41342914,-0.38602683,-0.36805555,-0.3711048,-0.3313492,-0.3310616,-0.39742655,-0.34520856,-0.27839196,-0.2256834,-0.38449112,-0.106732346,-0.28873238,-0.34797835,-0.31414574,-0.34511235,-0.33094746,-0.32289627,-0.44171238,-0.35378674,-0.4463872,-0.3814741,0.30321184,-0.32757267,-0.45553955,-0.3171081,-0.36405835,-0.36972478,-0.30608302,-0.28724048,
00000000000000000063_0,-0.38949198,-0.30605474,-0.3746505,-0.062836625,-0.39698493,-0.39990535,-0.17613228,-0.28969195,-0.24795234,-0.34585184,-0.38372093,-0.3313893,-0.21330999,-0.38878292,-0.35566503,-0.40663734,-0.4105595,-0.4231997,-0.3483871,-0.39566395,-0.42423463,-0.5463029,-0.43702498,-0.27073956,-0.5124403,-0.5579598,-0.4479754,-0.33073378,-0.34184265,-0.13758975,-0.38493976,-0.41914722,-0.39746636,
00000000000000000064_0,-0.25866336,-0.21354656,-0.39721486,-0.120471776,-0.39765397,-0.29827586,-0.38036364,-0.32667333,-0.34123948,-0.36086825,-0.3413484,-0.3826903,-0.008019246,-0.3580406,-0.27430555,-0.32178932,-0.3652174,-0.021578422,-0.35297388,-0.34826356,-0.35254884,-0.4977314,-0.37751856,-0.36437717,-0.42857143,0.23081575,-0.27738202,-0.396359,-0.34129015,-0.3053583,-0.23420511,-0.29339477,-0.33010137,
00000000000000000065_0,-0.1653914,-0.24860975,-0.40088564,-0.13895334,-0.38183108,-0.34773767,-0.34816995,-0.31638283,-0.31637788,-0.33443707,-0.41273585,-0.34293368,-0.26641345,-0.41360766,-0.12040762,-0.3044193,-0.39623448,-0.06285455,-0.37200275,-0.35830212,-0.36502132,-0.4613541,-0.3962766,-0.38613862,-0.4136388,0.23593777,-0.25453794,-0.44781783,-0.41307968,-0.35114503,-0.24728726,-0.3490701,-0.40909934,
00000000000000000066_0,-0.3690476,-0.3275281,-0.4236442,-0.15123153,-0.3166433,-0.32404494,-0.40163192,-0.3222431,-0.32138366,-0.39733708,-0.37921622,-0.2647059,-0.1886073,-0.36723164,-0.3849624,-0.25468615,-0.3868568,-0.03431764,-0.35519367,-0.37980768,-0.39657196,-0.46931297,-0.42366758,-0.4010914,-0.4556168,-0.37238494,-0.4861228,-0.43455234,-0.4075971,-0.3617804,-0.2782731,-0.24005954,-0.33333334,
00000000000000000067_0,-0.2521739,-0.22512908,-0.46162403,-0.31878442,-0.45515913,-0.5108084,-0.42957297,-0.3727971,-0.38727078,-0.508874,-0.29709697,-0.41307652,-0.23159696,-0.38910812,-0.43211833,-0.47429729,-0.344457,-0.31133112,-0.43323195,-0.44563842,-0.340443,-0.43660477,-0.49430946,-0.37422553,-0.38283902,-0.49083593,-0.3802672,-0.47797254,-0.4275933,-0.20102799,-0.415264,-0.5107358,-0.5061942,
00000000000000000068_0,-0.16472417,-0.17690457,-0.37869063,-0.17941953,-0.43509272,-0.5493058,-0.2936775,-0.38348624,-0.41493624,-0.52786475,-0.432,-0.39902782,-0.4275062,-0.4236055,-0.2376638,-0.48179612,-0.39864624,-0.3351078,-0.49678457,-0.50152385,-0.4672697,-0.541,-0.46574226,-0.3066891,-0.43879908,-0.32009658,-0.3326923,-0.5108919,-0.41001728,-0.22326241,-0.4682665,-0.53896314,-0.32661065,
00000000000000000069_0,-0.17759764,-0.4169914,-0.4431295,-0.2211876,-0.40742624,-0.5364583,-0.25437203,-0.33382788,-0.39993206,-0.4384966,-0.33333334,-0.4165067,-0.34349284,-0.42399517,-0.3277311,-0.49166667,-0.4063444,-0.33627343,-0.49496514,-0.5236246,-0.47017047,-0.5410075,-0.46865553,-0.43497476,-0.4216278,-0.5031579,-0.36127168,-0.5075269,-0.50837004,-0.33861834,-0.44011799,-0.546659,-0.2932862,
0000000000000000006a_0,-0.4582057,-0.46261495,-0.43541116,-0.4680811,-0.4503245,-0.4553473,-0.43951958,-0.4498108,-0.40095362,-0.44775367,-0.3708568,-0.41862744,-0.23552895,-0.38719648,-0.43718812,-0.38369963,-0.47546223,-0.3245033,-0.43126622,-0.4833492,-0.5206036,-0.6211096,-0.53589964,-0.44444445,-0.5240444,-0.5043399,-0.37212604,-0.45441663,-0.4055907,-0.41879866,-0.18945748,-0.36133924,-0.4671341,
0000000000000000006b_0,-0.45602107,-0.46746576,-0.41620848,-0.49465165,-0.49442214,-0.50239235,-0.4801077,-0.40607363,-0.35415366,-0.44006613,-0.41322315,-0.23663004,-0.38484564,-0.40530974,-0.4421382,-0.41060257,-0.39206195,-0.38938582,-0.43645436,-0.39352518,-0.46078432,-0.4562394,-0.44982395,-0.4834544,-0.46586347,0.21201152,-0.45037138,-0.45676225,-0.5013934,-0.514751,-0.43168145,-0.48979592,-0.29581428,
0000000000000000006c_0,-0.4834653,-0.45997238,-0.4899225,-0.41717955,-0.5003195,-0.491453,-0.48157954,-0.41785908,-0.4537205,-0.4626714,-0.49311295,-0.48931435,-0.35854456,-0.4627737,-0.472044,-0.42939997,-0.4494382,-0.322653,-0.44032097,-0.43204775,-0.422833,-0.45510107,-0.46819156,-0.44566134,-0.4535187,0.19736509,-0.38943824,-0.4412684,-0.47863248,-0.48221225,-0.46879682,-0.49428892,-0.44580525,
0000000000000000006d_0,-0.49196878,-0.44444445,-0.4584916,-0.43994105,-0.4701087,-0.38129497,-0.40632227,-0.39918324,-0.27097294,-0.3902133,-0.38856015,-0.3220058,-0.25324675,-0.34534827,-0.48803246,-0.40167755,-0.41813955,-0.27689594,-0.39296362,-0.34399736,-0.442499,-0.31688803,-0.34261063,-0.41554156,-0.34407625,0.19645941,-0.44235712,-0.37443438,-0.45040947,-0.41208133,-0.41690302,-0.44094676,-0.40059346,
0000000000000000006e_0,-0.4166856,-0.44699287,-0.41199479,-0.33267522,-0.5039788,-0.41510743,-0.36791444,-0.34184915,-0.29462197,-0.37679425,-0.39537016,-0.43069643,-0.28037602,-0.33561644,-0.46543276,-0.42638427,-0.43388212,-0.43407536,-0.44113773,-0.3517295,-0.4309511,-0.50883394,-0.41293266,-0.4462835,-0.45773605,0.2187604,-0.45577672,-0.40705884,-0.4165982,-0.45404056,-0.38784912,-0.40620843,-0.39907038,
00000000000000000071_0,-0.49315348,-0.49237472,-0.5035842,-0.4909335,-0.582744,-0.39576313,-0.4998684,-0.36087734,-0.33039442,-0.41419658,-0.4843924,-0.5203658,-0.056516726,-0.46078432,-0.5523486,-0.48191094,-0.4763201,-0.20767888,-0.49842602,-0.39197206,-0.5216926,-0.5920822,-0.38062522,-0.5590796,-0.4603895,-0.4616695,-0.4495114,-0.5412844,-0.55003315,-0.5180511,-0.47123697,-0.4620586,-0.44269663,
00000000000000000074_0,-0.41531974,-0.3262851,-0.4344069,-0.2632284,-0.5118837,-0.45433614,-0.46104315,-0.45771578,-0.41012216,-0.45745453,-0.48757765,-0.46479836,-0.30247074,-0.4324659,-0.44789997,-0.41448778,-0.46696866,-0.50090677,-0.448675,-0.4263393,-0.5217391,-0.5351598,-0.50367403,-0.333731,-0.5503967,-0.5299827,-0.3329053,-0.3847803,-0.4811656,-0.38397503,-0.36691105,-0.45374748,-0.41646233,
00000000000000000075_0,-0.39051777,-0.3432377,-0.42310068,-0.32307693,-0.39851564,-0.37422913,-0.35658306,-0.39591014,-0.3784546,-0.30694354,-0.4077631,-0.39669892,-0.41113347,-0.38399643,-0.46197656,-0.28755364,-0.35184196,-0.23465212,-0.42775187,-0.35799783,-0.33531156,-0.5354286,-0.47595438,-0.43551147,-0.42476806,-0.2881356,-0.28265014,-0.35755944,-0.43251088,0.052380953,-0.120022126,-0.34676903,-0.33478972,
00000000000000000076_0,-0.41591862,-0.3530005,-0.3963398,-0.43103448,-0.42447028,-0.38867393,-0.28057554,-0.4359692,-0.35165194,-0.4728948,-0.16271186,-0.2646756,-0.42455623,-0.3371243,-0.44807553,-0.3146176,0.037783377,0.48433736,-0.3690326,-0.417383,0.0687237,-0.55700797,-0.34360188,-0.42099366,-0.46230006,-0.32110092,-0.2689512,-0.3817059,-0.22510335,-0.30422303,-0.2945783,-0.39719102,-0.4481277,
