"","system.index","NDWI","NDWI_1","NDWI_10","NDWI_11","NDWI_12","NDWI_13","NDWI_14","NDWI_15","NDWI_16","NDWI_17","NDWI_18","NDWI_19","NDWI_2","NDWI_20","NDWI_21","NDWI_22","NDWI_23","NDWI_24","NDWI_25","NDWI_26","NDWI_27","NDWI_28","NDWI_29","NDWI_3","NDWI_30","NDWI_31","NDWI_32","NDWI_4","NDWI_5","NDWI_6","NDWI_7","NDWI_8","NDWI_9",".geo","CID","class"
"55","00000000000000000036_0",-0.13976556,-0.511041,-0.36557734,-0.4654226,-0.52112675,-0.39421117,-0.39896783,-0.43637127,-0.3217247,-0.36123347,-0.3261058,-0.3715221,-0.44346365,-0.29485396,-0.39858156,-0.3711249,-0.46330062,-0.29141104,-0.4868914,-0.33081284,-0.34267515,-0.51542515,-0.42727274,-0.36082473,-0.5011077,-0.60732114,-0.32322276,-0.36649215,-0.3274596,-0.12884411,-0.40917432,-0.41963017,-0.4292453,NA,55,"for"
"56","00000000000000000037_0",-0.28081417,-0.4389313,-0.33171913,-0.11943053,-0.6082711,-0.592035,-0.43420073,-0.46995378,-0.37528604,-0.5038446,-0.3711167,-0.40897268,-0.4565508,-0.55975544,-0.5476493,-0.4211236,-0.3589179,-0.38226023,-0.5459407,-0.51417005,-0.4816942,-0.5488506,-0.45817122,-0.24836886,-0.5404504,-0.60819674,-0.6837989,-0.30508474,-0.42606518,-0.16345227,-0.46010363,-0.4811083,-0.51743376,NA,56,"for"
"57","00000000000000000038_0",-0.43522832,-0.4876033,-0.36415634,-0.40182647,-0.4909091,-0.476626,-0.3857351,-0.47844642,-0.46118298,-0.46503666,-0.27858692,-0.2798677,-0.54507464,-0.44437128,-0.5736382,-0.36235955,-0.41320506,-0.28605202,-0.5525787,-0.13161132,-0.47766685,-0.5982009,-0.29572338,-0.54673964,-0.5270655,-0.5899539,-0.56692916,-0.607362,-0.50844496,-0.09319311,-0.51481277,-0.49482852,-0.47225246,NA,57,"for"
"58","00000000000000000039_0",-0.14708921,-0.17626405,-0.42635658,-0.4088152,-0.5028178,-0.492987,-0.44092435,-0.4269493,-0.44479495,-0.46307385,-0.3941606,-0.43161345,-0.46326277,-0.5243309,-0.5791962,-0.39727315,-0.41318864,-0.308987,-0.56299216,-0.16803761,-0.42753884,-0.58910656,-0.34901533,-0.6062052,-0.5105634,-0.59428257,-0.4598131,-0.30027547,-0.3945997,-0.4713161,-0.52438354,-0.52112675,-0.27552554,NA,58,"for"
"59","0000000000000000003a_0",-0.19361122,-0.21884273,-0.43612567,-0.54282916,-0.4572072,-0.5512004,-0.40630662,-0.4054258,-0.47277713,-0.54199904,-0.46751055,-0.40154284,-0.521603,-0.56959313,-0.5195997,-0.4201861,-0.3355605,-0.42257032,-0.5160039,-0.59931505,-0.44855365,-0.60209423,-0.42532006,-0.57253885,-0.6433735,-0.607906,-0.68573016,-0.4024788,-0.43130726,-0.5093361,-0.42136633,-0.41862652,-0.50308007,NA,59,"for"
"60","0000000000000000003b_0",-0.38422132,-0.31904033,-0.42951128,-0.462908,-0.36666667,-0.3603352,-0.3991462,-0.40514976,-0.3950504,-0.39562625,-0.25925925,-0.3565352,-0.19405204,-0.42569992,-0.1751938,-0.36240602,-0.44025734,-0.2542373,-0.4344569,-0.57206297,-0.55818814,-0.35808465,-0.37637028,-0.43330267,-0.6282764,-0.407629,-0.2958115,-0.49147287,-0.4547391,-0.41759053,-0.39341086,-0.16666667,-0.49138921,NA,60,"for"
"61","0000000000000000003c_0",-0.21819474,-0.2481628,-0.38327527,-0.30696797,-0.40994474,-0.35609755,-0.38071626,-0.41331866,-0.37392873,-0.4898388,-0.40430924,-0.29656726,-0.36258066,-0.37692666,-0.40748662,-0.3555317,-0.4217082,-0.15043779,-0.45626476,-0.5188628,-0.556314,-0.36452574,-0.35451978,-0.40321794,-0.44426623,-0.5878929,-0.30044276,-0.4325,-0.38217822,-0.12425447,-0.3834901,-0.51849675,-0.4234234,NA,61,"for"
"62","0000000000000000003d_0",-0.44507512,-0.5666804,-0.54511744,-0.39810246,-0.42800632,-0.5494962,-0.44938365,-0.5523761,-0.45912385,-0.50831234,-0.4569004,-0.37704918,-0.41854087,-0.4663507,-0.55636364,-0.37142858,-0.36634922,-0.24156117,-0.5313283,-0.58949095,-0.46396083,-0.59067357,-0.21342282,-0.5817673,-0.46705568,-0.121750385,-0.5406413,-0.63160884,-0.5455334,-0.52744186,-0.54000956,-0.5338859,-0.43498215,NA,62,"for"
"63","0000000000000000003e_0",-0.4572203,-0.2797153,-0.45940593,-0.4586053,-0.6348548,-0.5414066,-0.43916488,-0.54764825,-0.5301028,-0.5330544,-0.40297276,-0.45628533,-0.3580247,-0.44678715,-0.23147093,-0.44224137,-0.4591322,-0.48296943,-0.48426813,-0.59527326,-0.60276157,-0.5990588,-0.33032185,-0.6164383,-0.4932229,-0.580756,-0.5975744,-0.4984127,-0.5993001,-0.53859967,-0.12583669,-0.5482993,-0.5057592,NA,63,"for"
"64","0000000000000000003f_0",-0.3417603,-0.15890183,-0.1872,-0.36030617,-0.5787037,-0.532926,-0.3713389,-0.5208518,-0.53065777,-0.17475729,-0.34404537,-0.37248996,-0.32222223,-0.54448396,-0.5004583,-0.4069149,-0.28136152,-0.15596989,-0.49763033,-0.58553904,-0.43944383,-0.6107451,-0.3134503,-0.51706034,-0.5910088,-0.5866455,-0.53148615,-0.38842976,-0.5204611,-0.5044458,-0.4293263,-0.49815044,-0.42351454,NA,64,"for"
"65","00000000000000000040_0",-0.062054932,-0.5093257,-0.43763214,-0.19692111,-0.48774302,-0.46059293,-0.3945906,-0.5601852,-0.3672759,-0.5410605,-0.4964745,-0.28863636,-0.26686218,-0.41466346,-0.37524304,-0.46179682,-0.18032786,-0.21146497,-0.5327553,-0.54274356,-0.39112905,-0.6971047,-0.6136126,-0.3109557,-0.534902,-0.6,-0.53333336,-0.37439024,-0.49164557,-0.5143006,-0.41688517,-0.36798337,-0.43570265,NA,65,"for"
"66","00000000000000000041_0",-0.47329456,-0.29965064,-0.53816795,-0.42776003,-0.55045044,-0.38195992,-0.4855136,-0.29403973,-0.22449784,-0.6065901,-0.17131475,-0.50576603,-0.382949,-0.41421458,-0.35350624,-0.37177542,-0.44110855,-0.44289693,-0.48259437,-0.12436975,-0.51731265,-0.42361373,-0.41902912,-0.50920707,-0.66754615,-0.62329113,-0.33296338,-0.5132837,-0.27169892,-0.58617634,-0.50210613,-0.6188279,-0.52693605,NA,66,"for"
"67","00000000000000000042_0",-0.36,-0.109447,-0.39130434,-0.1904762,-0.3958144,-0.5612903,-0.41814077,-0.25865325,-0.22237714,-0.4745835,-0.41258094,-0.3821058,-0.3383665,-0.47428572,0.03966885,-0.39732888,-0.53892946,-0.15933232,-0.48787367,-0.5292331,-0.43062356,-0.61290324,-0.6057069,-0.38467583,-0.51804125,-0.6,-0.38508186,-0.058020476,-0.40451127,-0.49729145,-0.40876946,-0.35179785,-0.47479838,NA,67,"for"
"68","00000000000000000043_0",-0.2647929,-0.01991551,-0.46192893,-0.09701897,-0.3272543,-0.4992708,-0.41201264,-0.17150182,-0.39901918,-0.5017123,-0.36630037,-0.45186642,-0.26239857,-0.45323047,-0.5190763,-0.39839035,-0.4267076,-0.060713902,-0.48267624,-0.45130113,-0.50266284,-0.35452324,-0.58293074,-0.39455783,-0.5081556,-0.5900755,-0.4379747,-0.46235222,-0.41314247,-0.49485162,-0.20384873,-0.4325872,-0.33588958,NA,68,"for"
"69","00000000000000000044_0",-0.38821492,-0.45415118,-0.5064782,-0.41935483,-0.4965422,-0.6257089,-0.38388303,-0.4982005,-0.29494798,-0.48070908,-0.49376798,-0.4012494,-0.33556548,-0.49955475,-0.5988372,-0.41149634,-0.45741326,-0.35814607,-0.49137452,-0.523983,-0.6335878,-0.340388,-0.57318324,-0.54309165,-0.642527,-0.6766635,-0.6609085,-0.59293115,-0.58303523,-0.6103764,-0.5927698,-0.6158192,-0.52529514,NA,69,"for"
"70","00000000000000000045_0",-0.36776662,-0.52561146,-0.46818417,-0.30723608,-0.4385604,-0.5852742,-0.35260713,-0.5087463,-0.21009065,-0.42839658,-0.30124778,-0.33226153,-0.3224299,-0.46417043,-0.57078797,-0.36283186,-0.35390624,-0.36507937,-0.49875313,-0.48513514,-0.49291167,-0.27062336,-0.54549974,-0.5568182,-0.64097255,-0.53201395,-0.6411215,-0.5682344,-0.5393624,-0.54285717,-0.49800444,-0.32765958,-0.53152364,NA,70,"for"
"71","00000000000000000046_0",-0.4520124,-0.45429987,-0.4610829,-0.3795949,-0.47841105,-0.59778786,-0.3831563,-0.3275791,-0.34777564,-0.5555556,-0.4632353,-0.4231052,-0.392302,-0.5240715,-0.59402984,-0.37482962,-0.36297432,-0.3402195,-0.44801027,-0.5552239,-0.6084493,-0.34253362,-0.42759797,-0.5606936,-0.597683,-0.66446745,-0.60952383,-0.6111111,-0.5227164,-0.53908354,-0.19431728,-0.39815092,-0.51724136,NA,71,"for"
"72","00000000000000000047_0",-0.45566502,-0.27232143,-0.43722942,-0.44592032,-0.40892857,-0.5905156,-0.1569343,-0.44600525,-0.26584798,-0.5497268,-0.34535366,-0.42659917,-0.3577348,-0.5553663,-0.40225315,-0.404139,-0.4117205,-0.24133334,-0.41276145,-0.6028369,-0.6097561,-0.32790223,-0.44906622,-0.55986786,-0.63350785,-0.4971146,-0.61809045,-0.590743,-0.5796121,-0.49979433,-0.5632709,-0.34343433,-0.5546936,NA,72,"for"
"73","00000000000000000048_0",-0.42770034,-0.46412754,-0.45917925,-0.39053562,-0.4205689,-0.6079116,-0.39889196,-0.5646688,-0.30406147,-0.5151515,-0.4757809,-0.41521463,-0.22872561,0.17657879,-0.5035035,-0.3804202,-0.42472175,-0.41166157,-0.57705134,-0.58956695,-0.59734285,-0.5579044,-0.5708029,-0.5719844,-0.5715931,-0.66407466,-0.61814487,-0.59682345,-0.54428047,-0.53871864,-0.5377155,-0.62373227,-0.52995783,NA,73,"for"
"74","00000000000000000049_0",-0.44922394,-0.31805864,-0.49181193,-0.5474553,-0.412082,-0.5970938,-0.40397352,-0.5169082,-0.3419355,-0.48266372,-0.40986717,-0.41007906,-0.33117583,-0.4406165,-0.53648067,-0.35604292,-0.37212524,-0.4656741,-0.520743,-0.40445268,-0.66337717,-0.32938126,-0.5953408,-0.51340204,-0.525,-0.6615385,-0.61985815,-0.58320373,-0.55673945,-0.42929935,-0.505314,-0.32402003,-0.5116488,NA,74,"for"
"75","0000000000000000004a_0",-0.40364334,-0.21015625,-0.367103,-0.4064443,-0.3409786,-0.5832168,-0.39015728,-0.48724657,-0.42596567,-0.3451171,-0.3951576,-0.29252926,-0.3455313,-0.500277,-0.20350996,-0.38,-0.4956916,-0.48006135,-0.40947753,-0.55543876,-0.35099953,-0.5821619,-0.6143411,-0.5405904,-0.38265592,-0.6089631,-0.5645757,-0.62414265,-0.53539383,-0.4903047,-0.50865436,-0.59131813,-0.51045513,NA,75,"for"
"76","0000000000000000004b_0",-0.3389735,-0.18019481,-0.3880309,-0.27158773,-0.36511627,-0.45349675,-0.2433701,-0.47121143,-0.37872022,-0.4735376,-0.34271887,-0.50421584,-0.38603988,-0.46775067,-0.4937063,-0.34228855,-0.45911375,-0.05358436,-0.5258409,-0.5247171,-0.56918883,-0.38141993,-0.16077651,-0.51860803,-0.5019832,-0.46857333,-0.4632613,-0.37015504,-0.52850354,-0.44498187,-0.47125074,-0.30643514,-0.5192825,NA,76,"for"
"77","0000000000000000004c_0",-0.30726257,-0.12459547,-0.40156114,-0.328,-0.36554134,-0.49253732,-0.3621347,0.77003485,-0.4074669,-0.50096714,-0.3110774,-0.375,-0.32881138,-0.38564274,-0.523614,-0.29376408,-0.393284,-0.4672447,-0.39983973,-0.4464555,-0.5536105,-0.67226326,-0.5452436,-0.35173938,-0.3793765,-0.4736287,-0.4278982,-0.3650329,-0.22033899,-0.44533333,-0.2239147,-0.3942045,-0.3978895,NA,77,"for"
"78","0000000000000000004d_0",-0.51187086,-0.01507379,-0.368306,-0.1884312,-0.19570602,-0.12160229,-0.13808976,-0.32563025,-0.3599182,-0.33333334,-0.31506848,-0.4436519,-0.3038934,-0.43957704,-0.47902572,-0.21990019,-0.4479419,-0.12987013,-0.4262462,-0.46095237,-0.6388889,-0.65874124,-0.31632653,-0.41412118,-0.565095,-0.5628931,-0.59855074,-0.34795612,-0.44738322,-0.49311295,-0.27880085,-0.3659104,-0.43354037,NA,78,"for"
"79","0000000000000000004e_0",-0.16030534,-0.12936124,-0.4927769,-0.25684267,-0.46133333,-0.54749566,-0.43394494,-0.27507108,-0.44106925,-0.29639176,-0.26170126,-0.10252018,-0.37560123,-0.4772103,-0.22677165,-0.44970682,-0.44897103,-0.10763987,-0.47323543,-0.53057444,-0.59611887,-0.34359744,-0.46311477,-0.49071833,-0.38807738,-0.4850784,-0.43677703,-0.45232275,-0.1616341,-0.4934037,-0.17925107,-0.45084512,-0.47164392,NA,79,"for"
"80","0000000000000000004f_0",-0.41249037,-0.31083086,-0.4719917,-0.41666666,-0.29711753,-0.5332068,-0.4241338,0.33513513,-0.39230064,1.119403,-0.3187809,-0.39114255,-0.3070018,-0.38599488,-0.2642487,-0.37493157,-0.4294502,-0.08488905,-0.35309502,-0.54761904,-0.5946745,-0.3718941,-0.3455313,-0.45555043,-0.37457046,-0.49591902,-0.63225174,-0.4338798,-0.50769234,-0.48230913,-0.18744448,-0.35390368,-0.35958004,NA,80,"for"
"81","00000000000000000050_0",-0.337487,-0.22032413,-0.48466256,-0.21965748,-0.26431182,-0.5335689,-0.24717174,-0.3059576,-0.25319865,-0.2579583,-0.29328328,-0.39990115,-0.4134676,-0.37217098,-0.21761006,-0.37065837,-0.36794582,-0.07432975,-0.35427573,-0.48844376,-0.6144036,-0.3621946,-0.40897757,-0.33530405,-0.6113463,0.28706515,-0.6205451,-0.16890882,-0.1616341,-0.36949152,-0.08961142,-0.36492375,-0.30144167,NA,81,"for"
"82","00000000000000000051_0",-0.37433723,-0.30039215,-0.15789473,-0.11238095,-0.2969871,-0.45787546,-0.4095563,-0.3193193,-0.42173913,-0.4239865,-0.1773522,-0.32344633,-0.40141955,-0.3967742,-0.43820226,-0.3320488,-0.3888889,-0.4412214,-0.43850267,-0.44460857,-0.40494296,-0.61087865,-0.3000703,-0.41666666,-0.5345854,-0.61409396,-0.5400327,-0.32992327,-0.36164948,-0.1,-0.14285715,-0.4337568,-0.5198162,NA,82,"for"
"83","00000000000000000052_0",-0.4744926,-0.6028751,-0.36033666,-0.20151551,-0.5740072,-0.4950495,-0.45974416,-0.12124809,-0.24744377,-0.4682946,-0.43268865,-0.30513123,-0.4894057,-0.4343311,-0.21260376,-0.42628205,-0.4430091,-0.38235295,-0.5204969,-0.48643175,-0.6576655,-0.68432206,-0.5051362,-0.4959626,-0.6651808,-0.5323633,-0.23361227,-0.443038,-0.49860725,-0.51544714,-0.15352158,-0.44822696,-0.5129032,NA,83,"for"
"84","00000000000000000053_0",-0.45864663,-0.2925457,-0.1927555,-0.2647428,-0.36353078,-0.45264986,-0.38585395,-0.15364583,-0.43057644,-0.43774575,-0.2448163,-0.2654088,-0.5205224,-0.426844,-0.58,-0.32119206,-0.4690674,-0.3264214,-0.4478595,-0.58521366,-0.5190779,-0.67758185,-0.37416616,-0.42315176,-0.6108042,-0.61774373,-0.33742934,-0.20330237,-0.38468945,-0.1716436,-0.1628232,-0.2730884,-0.4842474,NA,84,"for"
"85","00000000000000000054_0",-0.15646258,-0.366448,-0.24223602,-0.15605493,-0.47372955,-0.36987123,-0.1904762,-0.3053511,-0.39449543,-0.35952848,-0.41455162,-0.43394494,-0.5890751,-0.6017897,-0.59539473,-0.45703495,-0.3180778,0.008389538,-0.48790324,-0.47473937,-0.6357793,-0.72515213,-0.38185942,-0.48923343,-0.6727273,0.2691094,-0.5643756,-0.2532391,-0.46453547,-0.20793307,-0.10715364,-0.42604688,-0.55744684,NA,85,"for"
"86","00000000000000000055_0",-0.43861607,-0.1037415,-0.33733493,0.10806697,-0.3597085,-0.44404003,-0.23267688,-0.35695943,-0.31469792,-0.37997434,-0.31485492,-0.3390558,-0.52204835,-0.5313531,-0.165234,-0.37663597,-0.07364341,-0.292517,-0.39327803,-0.4663657,-0.60875,-0.5002177,-0.60595447,-0.41461006,-0.6678043,-0.41187832,-0.37112862,-0.1923077,-0.42150536,-0.18250689,-0.11083744,-0.40149188,-0.4889435,NA,86,"for"
"87","00000000000000000056_0",-0.4382591,-0.39405343,-0.32970768,-0.1049376,-0.4638583,-0.46537396,-0.43149605,-0.12200931,-0.37028483,-0.4579697,-0.38196978,-0.43789473,0.24832214,-0.48267624,-0.28285858,-0.38296732,-0.46020454,0.050962627,-0.43633413,-0.48055208,-0.5741206,-0.63408524,-0.3612257,-0.4392435,-0.6571131,-0.48087955,-0.5621827,-0.23667906,-0.44503632,-0.19496062,-0.13660245,-0.34706813,-0.38171262,NA,87,"for"
"88","00000000000000000057_0",-0.41986233,-0.2747293,-0.44644463,-0.305,-0.54518604,-0.53898305,-0.4129199,-0.37788236,-0.37250426,-0.4720416,-0.36091453,-0.35945207,-0.26507396,-0.5702306,-0.38729197,-0.33877552,-0.3448276,0,-0.5116857,-0.44946066,-0.43002373,-0.65217394,-0.43804878,-0.4761484,-0.5392279,-0.489603,-0.61587983,-0.30753967,-0.4206765,-0.08371755,-0.1583461,-0.46800634,-0.5084653,NA,88,"for"
"89","00000000000000000058_0",-0.23009814,-0.36966825,-0.20733945,0.109042555,-0.44956997,-0.40647858,-0.34387353,-0.29880953,-0.23540036,-0.362621,-0.23244312,-0.2847769,0.20792079,-0.39923954,-0.2930622,-0.31214392,-0.22589928,-0.4449244,-0.39102563,-0.41995615,-0.55688626,-0.66702473,-0.3001988,-0.35608646,-0.6335878,-0.44444445,-0.45933294,-0.084812626,-0.2712042,-0.10637322,-0.11617162,-0.26297274,-0.3429487,NA,89,"for"
"90","00000000000000000059_0",-0.3928205,-0.4425532,-0.30995792,0.11001642,-0.4602896,-0.458245,-0.22077923,-0.24215247,-0.378612,-0.39629805,-0.4197031,-0.42827114,-0.35735342,-0.5240934,-0.34824708,-0.44138756,-0.42625055,-0.2802585,-0.35588086,-0.4570957,-0.6173045,-0.60983104,-0.6014047,-0.43117505,-0.6620763,-0.50218767,-0.3848365,-0.36158702,-0.35989377,-0.19941457,-0.107448496,-0.42809084,-0.53503895,NA,90,"for"
"91","0000000000000000005a_0",-0.41333994,-0.4888241,-0.26214576,-0.18935516,-0.48552704,-0.4958184,-0.30466604,-0.2712766,-0.1643898,-0.36092955,-0.4052901,-0.40827847,-0.41325116,-0.1980493,-0.27535158,-0.34965986,-0.40186048,-0.379694,-0.4669359,-0.44282562,-0.57666665,-0.62053573,-0.46175638,-0.41879195,-0.62666667,0.3363972,-0.54642653,-0.08456659,-0.030898876,-0.1884058,-0.18323421,-0.4534617,-0.4851013,NA,91,"for"
"92","0000000000000000005b_0",-0.41973624,-0.519802,-0.47378832,-0.26812428,-0.51756996,-0.48418972,-0.20547053,-0.22147651,-0.25504586,-0.37330478,-0.105320305,-0.40827847,-0.4984955,-0.21135452,-0.26345608,-0.21568628,-0.42407945,-0.4610895,-0.4565999,-0.51458883,-0.622432,-0.33803368,-0.511772,-0.3281366,-0.64736843,0.29683352,-0.42790878,0.024045262,-0.010224949,-0.31946754,-0.14614919,-0.31782392,-0.46262625,NA,92,"for"
"93","0000000000000000005c_0",-0.305619,-0.52882206,-0.4403628,-0.44783464,-0.63754046,-0.6248263,-0.47140798,-0.43795902,-0.36305732,-0.5124224,-0.50141644,-0.5046276,-0.48090866,-0.5221028,-0.6458952,-0.42696628,-0.5102041,0.5966152,-0.5154047,-0.6405295,-0.59912133,-0.6365591,-0.56497175,-0.22597402,-0.44821265,0.24447858,-0.6585903,-0.6513198,-0.49317005,-0.53881806,-0.15752326,-0.46357346,-0.53262895,NA,93,"for"
"94","0000000000000000005d_0",-0.31272173,-0.3519407,-0.4509589,-0.28350046,-0.42993125,-0.5936102,-0.47540984,-0.42740285,-0.57134604,-0.5258883,-0.4374633,-0.4451948,-0.3420739,-0.53986794,-0.29742172,-0.51558226,-0.21946903,0.593562,-0.5016251,-0.61243755,-0.5469613,-0.6117851,-0.61230767,-0.5671045,-0.59378594,-0.6034272,-0.66179276,-0.48109642,-0.4620462,-0.4779366,-0.09599028,-0.4716981,-0.51128817,NA,94,"for"
"95","0000000000000000005e_0",-0.08248126,-0.36234382,-0.23556942,-0.3448276,-0.3986014,-0.328125,-0.41293532,-0.2557287,-0.33474576,-0.51635844,-0.38850576,-0.2586521,-0.2975407,-0.39527798,-0.19490586,-0.42016056,-0.4402174,0.6749016,-0.3207547,-0.498452,-0.4264524,-0.6332094,-0.38867924,-0.19298245,-0.54462475,-0.46031746,-0.6258278,-0.33295646,-0.2547945,-0.25338143,-0.11772233,-0.2650334,-0.4185137,NA,95,"for"
"96","0000000000000000005f_0",-0.14048532,-0.46297804,-0.53267515,-0.3228875,-0.65575624,-0.63759035,-0.50871277,-0.44298548,-0.31405333,-0.57508343,-0.43742955,-0.43838194,-0.45800465,-0.53125,-0.315045,-0.518018,-0.38828203,0,-0.40534642,-0.29007635,-0.68613136,-0.5817985,-0.6288416,-0.5080545,-0.63340807,0.21771164,-0.5731266,-0.48834997,-0.5362731,-0.17172675,-0.1792726,-0.5787037,-0.6059063,NA,96,"for"
"97","00000000000000000060_0",0.16666667,-0.003076923,0.25581396,0.15441176,0.011891892,-0.2762431,0.29375,-0.021276595,-0.10752688,-0.19699812,-0.18716578,-0.2069264,-0.008652657,-0.20833333,-0.08661418,-0.021505376,-0.13544668,0.5596974,-0.28481013,-0.18940938,-0.40895522,-0.5391868,-0.39155748,-0.04761905,-0.4280303,0.2035525,-0.51724136,-0.09516381,-0.15402843,-0.06481481,-0.19919518,-0.13714285,-0.057142857,NA,97,"for"
"98","00000000000000000061_0",-0.03580786,-0.48430142,-0.4735605,-0.41754386,-0.52649826,-0.65551424,-0.4439141,-0.42343217,-0.40082988,-0.6102088,-0.4593324,-0.07418112,-0.4283019,-0.49455586,-0.13475177,-0.5263923,-0.41121128,0,-0.415625,-0.5,-0.64494383,-0.60322255,-0.46365106,-0.6313869,-0.6525778,0.25383466,-0.65928775,-0.64682925,-0.3689095,-0.4328889,-0.23463888,-0.5167464,-0.568,NA,98,"for"
"99","00000000000000000062_0",-0.14574315,-0.38041192,-0.44112676,-0.13029827,-0.509457,-0.6,-0.45446506,-0.3545408,-0.24528302,-0.38356164,-0.3595855,-0.42676622,-0.55946106,-0.46905223,-0.37466595,-0.4232698,-0.41875,0,-0.49814126,-0.4025128,-0.516441,-0.5645514,-0.40162456,-0.5485262,-0.44163203,0.1964559,-0.6609971,-0.62625587,-0.44262296,-0.45670852,-0.15191987,-0.49412578,-0.5125,NA,99,"for"
"100","00000000000000000063_0",-0.3490929,-0.4126582,-0.5361859,-0.18956521,-0.31653836,-0.5825447,-0.53246754,-0.36280635,-0.36352608,-0.49075392,-0.38349515,-0.47501314,-0.57490104,-0.5227859,-0.031975996,-0.3402854,-0.45078158,0,-0.2852853,-0.44592848,-0.5256184,-0.46172136,-0.5964674,-0.5309336,-0.656,0.14740604,-0.6892139,-0.4653962,-0.5025484,-0.24196278,-0.26136017,-0.45928338,-0.352,NA,100,"for"
"101","00000000000000000064_0",-0.00084388186,-0.17339668,-0.13142857,-0.054748602,-0.11159978,-0.1809145,-0.26890758,-0.21269841,-0.26998842,-0.39659366,-0.29342723,-0.25522387,-0.37371856,-0.07392996,-0.18731989,-0.15615305,-0.34387353,0.10222222,-0.29229838,-0.2882353,-0.3564669,-0.37429014,-0.42397138,-0.334375,-0.55470085,-0.55833334,-0.6805556,-0.39171124,-0.25856698,-0.37233055,-0.13898306,-0.25406504,-0.2918455,NA,101,"for"
"102","00000000000000000065_0",0.5620438,0.18888889,0.38053098,0.557047,0.3110048,0.14728682,-0.20181406,-0.1548913,-0.27846366,-0.43201378,-0.26113117,-0.26509187,-0.008928572,-0.3302668,-0.046587214,-0.3153457,-0.3832258,0,-0.34058577,-0.38563424,-0.36956522,-0.35641548,-0.42207053,0.01897019,-0.4111675,-0.43043312,-0.5967742,-0.18333334,0.32894737,-0.057777777,0.18429486,0.65363127,0.15679443,NA,102,"for"
"103","00000000000000000066_0",-0.3077859,-0.43814433,-0.506463,-0.54094136,-0.42766964,-0.612012,-0.43426296,-0.3608842,-0.4232143,-0.3195021,-0.3562802,-0.5017439,-0.63051015,-0.5286359,-0.44202182,-0.45657188,-0.38835397,0,-0.35152283,-0.5590244,-0.6743319,-0.40389973,-0.620506,-0.49759486,-0.6794425,0.18383458,-0.5545408,-0.46463653,-0.5192621,-0.4893617,-0.2362235,-0.4237581,-0.40987983,NA,103,"for"
"104","00000000000000000067_0",0.67391306,-0.06849315,11.2,2.8313253,-0.008130081,0.3114754,0.30890054,0.15294118,0.37634408,0.12162162,0.10526316,0.20547946,0.19101124,0.1446541,0.6481481,-0.05263158,-0.3521458,0.17037037,-0.18604651,-0.024390243,0.09489051,-0.3831102,-0.25230202,0.5507246,-0.4751067,0.25983146,-0.4962963,1.4864864,0.24050634,-0.11805555,-0.04,-0.054545455,0.15570934,NA,104,"for"
"105","00000000000000000068_0",-0.11360799,-0.20342612,-0.48280606,-0.5749175,-0.6437086,-0.5408072,-0.44911394,-0.38696536,-0.46927872,-0.45122588,-0.45896655,-0.44692737,-0.5980498,-0.5146104,-0.20183697,-0.3739296,-0.45931524,0,-0.502439,-0.4490909,-0.66117644,-0.44862667,-0.6302746,-0.57686746,-0.66705745,0.28019068,-0.5703364,-0.6658131,-0.4136581,-0.39458996,-0.21469498,-0.50247526,-0.49803922,NA,105,"for"
"106","00000000000000000069_0",-0.19518073,-0.27064595,-0.50120676,-0.4333996,-0.6236162,-0.6118059,-0.4501634,-0.11401265,-0.10869565,-0.46022242,-0.5313734,-0.43679276,-0.42994812,-0.5783836,-0.3405322,-0.3884993,-0.39703563,0,-0.49757603,-0.4770477,-0.6403207,-0.4456929,-0.62614805,-0.6035398,-0.67407405,0.2438682,-0.67235494,-0.67978436,-0.23418424,-0.26593032,-0.27284813,-0.44275776,-0.36056337,NA,106,"for"
